,date,object_code,trips
6212,2022-03-07,851Y,450288
6213,2022-03-08,851Y,472977
6214,2022-03-09,851Y,450459
6215,2022-03-10,851Y,466036
6216,2022-03-11,851Y,351800
6217,2022-03-12,851Y,362637
6218,2022-03-13,851Y,393018
6219,2022-03-14,851Y,365118
6220,2022-03-15,851Y,331783
6221,2022-03-16,851Y,335613
6222,2022-03-17,851Y,329280
6223,2022-03-18,851Y,353174
6224,2022-03-19,851Y,325217
6225,2022-03-20,851Y,308641
6226,2022-03-21,851Y,326104
6227,2022-03-22,851Y,327728
6228,2021-11-14,871Y,822372
6229,2021-11-15,871Y,786676
6230,2021-11-16,871Y,585398
6231,2021-11-17,871Y,506975
6232,2021-11-18,871Y,478916
6233,2021-11-19,871Y,450412
6234,2021-11-20,871Y,414382
6235,2021-11-21,871Y,384078
6236,2021-11-22,871Y,413916
6237,2021-11-23,871Y,365053
6238,2021-11-24,871Y,427564
6239,2021-11-25,871Y,434184
6240,2021-11-26,871Y,449997
6241,2021-11-28,871Y,391290
6242,2021-11-29,871Y,404438
6243,2021-11-30,871Y,401912
6244,2021-12-01,871Y,397791
6245,2021-12-02,871Y,396110
6246,2021-12-03,871Y,436388
6247,2021-12-04,871Y,414677
6248,2021-12-05,871Y,400017
6249,2021-12-06,871Y,435700
6250,2021-12-07,871Y,407611
6251,2021-12-08,871Y,434697
6252,2021-12-09,871Y,460755
6253,2021-12-10,871Y,480895
6254,2021-12-11,871Y,482894
6255,2021-12-12,871Y,401665
6256,2021-12-13,871Y,447825
6257,2021-12-14,871Y,556898
6258,2021-12-15,871Y,600939
6259,2021-12-16,871Y,582900
6260,2021-12-17,871Y,505652
6261,2021-12-18,871Y,420933
6262,2021-12-19,871Y,386766
6263,2021-12-20,871Y,418857
6264,2021-12-21,871Y,400602
6265,2021-12-22,871Y,438809
6266,2021-12-23,871Y,428380
6267,2021-12-24,871Y,465944
6268,2021-12-25,871Y,424333
6269,2021-12-26,871Y,406110
6270,2021-12-27,871Y,339640
6271,2021-12-28,871Y,359117
6272,2021-12-29,871Y,476293
6273,2021-12-30,871Y,508938
6274,2021-12-31,871Y,466030
6275,2022-01-01,871Y,431355
6276,2022-01-02,871Y,383893
6277,2022-01-03,871Y,365353
6278,2022-01-04,871Y,415801
6279,2022-01-05,871Y,419728
6280,2022-01-06,871Y,469894
6281,2022-01-07,871Y,466308
6282,2022-01-08,871Y,459657
6283,2022-01-09,871Y,426300
6284,2022-01-10,871Y,457538
6285,2022-01-11,871Y,476906
6286,2022-01-12,871Y,514789
6287,2022-01-13,871Y,539914
6288,2022-01-14,871Y,548147
6289,2022-01-15,871Y,537619
6290,2022-01-16,871Y,497253
6291,2022-01-17,871Y,529844
6292,2022-01-18,871Y,522465
6293,2022-01-19,871Y,553034
6294,2022-01-20,871Y,539664
6295,2022-01-21,871Y,581555
6296,2022-01-22,871Y,532213
6297,2022-01-23,871Y,507595
6298,2022-01-24,871Y,572578
6299,2022-01-25,871Y,598093
6300,2022-01-26,871Y,613411
6301,2022-01-27,871Y,607139
6302,2022-01-28,871Y,560607
6303,2022-01-29,871Y,465695
6304,2022-01-30,871Y,421740
6305,2022-01-31,871Y,240539
6306,2022-02-01,871Y,151066
6307,2022-02-02,871Y,124246
6308,2022-02-03,871Y,76679
6309,2022-02-04,871Y,153520
6310,2022-02-05,871Y,171783
6311,2022-02-06,871Y,206955
6312,2022-02-07,871Y,300832
6313,2022-02-08,871Y,333909
6314,2022-02-09,871Y,352997
6315,2022-02-10,871Y,445132
6316,2022-02-11,871Y,480362
6317,2022-02-12,871Y,495711
6318,2022-02-13,871Y,458071
6319,2022-02-14,871Y,523848
6320,2022-02-15,871Y,477217
6321,2022-02-16,871Y,468738
6322,2022-02-17,871Y,452219
6323,2022-02-18,871Y,440184
6324,2022-02-19,871Y,440425
6325,2022-02-20,871Y,376755
6326,2022-02-21,871Y,439100
6327,2022-02-22,871Y,253265
6328,2022-02-23,871Y,146159
6329,2022-02-24,871Y,622956
6330,2022-02-25,871Y,698421
6331,2022-02-26,871Y,455284
6332,2022-02-27,871Y,432300
6333,2022-02-28,871Y,448882
6334,2022-03-01,871Y,444552
6335,2022-03-02,871Y,450011
6336,2022-03-03,871Y,456805
6337,2022-03-04,871Y,467276
6338,2022-03-05,871Y,424543
6339,2022-03-06,871Y,419971
6340,2022-03-07,871Y,521850
6341,2022-03-08,871Y,537192
6342,2022-03-09,871Y,519170
6343,2022-03-10,871Y,538876
6344,2022-03-11,871Y,479788
6345,2022-03-12,871Y,415230
6346,2022-03-13,871Y,366876
6347,2022-03-14,871Y,373448
6348,2022-03-15,871Y,340955
6349,2022-03-16,871Y,372300
6350,2022-03-17,871Y,359360
6351,2022-03-18,871Y,417066
6352,2022-03-19,871Y,379809
6353,2022-03-20,871Y,358377
6354,2022-03-21,871Y,376256
6355,2022-03-22,871Y,378157
6356,2021-12-07,888Y,170086
6357,2021-12-08,888Y,169255
6358,2021-12-09,888Y,152380
6359,2021-12-10,888Y,130911
6360,2021-12-11,888Y,159025
6361,2021-12-12,888Y,169394
6362,2021-12-13,888Y,202079
6363,2021-12-14,888Y,186111
6364,2021-12-15,888Y,181419
6365,2021-12-16,888Y,178576
6366,2021-12-17,888Y,183530
6367,2021-12-18,888Y,160355
6368,2021-12-19,888Y,159119
6369,2021-12-20,888Y,151274
6370,2021-12-21,888Y,139304
6371,2021-12-22,888Y,106089
6372,2021-12-23,888Y,137386
6373,2021-12-24,888Y,126845
6374,2021-12-25,888Y,132006
6375,2021-12-26,888Y,129919
6376,2021-12-27,888Y,123462
6377,2021-12-28,888Y,121463
6378,2021-12-29,888Y,141127
6379,2021-12-30,888Y,130522
6380,2021-12-31,888Y,149228
6381,2022-01-01,888Y,128262
6382,2022-01-02,888Y,156647
6383,2022-01-03,888Y,166112
6384,2022-01-04,888Y,163903
6385,2022-01-05,888Y,139663
6386,2022-01-06,888Y,130077
6387,2022-01-07,888Y,135877
6388,2022-01-08,888Y,122815
6389,2022-01-09,888Y,140141
6390,2022-01-10,888Y,142711
6391,2022-01-11,888Y,130253
6392,2022-01-12,888Y,160477
6393,2022-01-13,888Y,155720
6394,2022-01-14,888Y,141316
6395,2022-01-15,888Y,133794
6396,2022-01-16,888Y,167744
6397,2022-01-17,888Y,138908
6398,2022-01-18,888Y,158291
6399,2022-01-19,888Y,158095
6400,2022-01-20,888Y,138568
6401,2022-01-21,888Y,157785
6402,2022-01-22,888Y,164470
6403,2022-01-23,888Y,154831
6404,2022-01-24,888Y,148836
6405,2022-01-25,888Y,123933
6406,2022-01-26,888Y,134465
6407,2022-01-27,888Y,154433
6408,2022-01-28,888Y,136297
6409,2022-01-29,888Y,122284
6410,2022-01-30,888Y,91847
6411,2022-01-31,888Y,240
6412,2022-02-01,888Y,147
6413,2022-02-02,888Y,141
6414,2022-02-03,888Y,58588
6415,2022-02-04,888Y,116382
6416,2022-02-05,888Y,111854
6417,2022-02-06,888Y,87466
6418,2022-02-07,888Y,46224
6419,2022-02-08,888Y,49458
6420,2022-02-09,888Y,87481
6421,2022-02-10,888Y,80018
6422,2022-02-11,888Y,62455
6423,2022-02-12,888Y,76023
6424,2022-02-13,888Y,68629
6425,2022-02-14,888Y,74779
6426,2022-02-15,888Y,77132
6427,2022-02-16,888Y,93978
6428,2022-02-17,888Y,90595
6429,2022-02-18,888Y,95849
6430,2022-02-19,888Y,88360
6431,2022-02-20,888Y,88500
6432,2022-02-21,888Y,92571
6433,2022-02-22,888Y,102856
6434,2022-02-23,888Y,102009
6435,2022-02-24,888Y,90129
6436,2022-02-25,888Y,82979
6437,2022-02-26,888Y,99468
6438,2022-02-27,888Y,101203
6439,2022-02-28,888Y,104276
6440,2022-03-01,888Y,109640
6441,2022-03-02,888Y,97006
6442,2022-03-03,888Y,115438
6443,2022-03-04,888Y,103213
6444,2022-03-05,888Y,121377
6445,2022-03-06,888Y,113959
6446,2022-03-07,888Y,129796
6447,2022-03-08,888Y,123163
6448,2022-03-09,888Y,132359
6449,2022-03-10,888Y,124335
6450,2022-03-11,888Y,106668
6451,2022-03-12,888Y,79718
6452,2022-03-13,888Y,69202
6453,2022-03-14,888Y,141288
6454,2022-03-15,888Y,144108
6455,2022-03-16,888Y,48813
6456,2022-03-17,888Y,100188
6457,2022-03-18,888Y,119973
6458,2022-03-19,888Y,63685
6459,2022-03-20,888Y,69813
6460,2022-03-21,888Y,53348
6461,2022-03-22,888Y,67712
6462,2021-11-14,898Y,284109
6463,2021-11-15,898Y,324542
6464,2021-11-16,898Y,225691
6465,2021-11-17,898Y,213050
6466,2021-11-18,898Y,185348
6467,2021-11-19,898Y,187645
6468,2021-11-20,898Y,161867
6469,2021-11-21,898Y,154475
6470,2021-11-22,898Y,172979
6471,2021-11-23,898Y,165714
6472,2021-11-24,898Y,169840
6473,2021-11-25,898Y,178824
6474,2021-11-26,898Y,180887
6475,2021-11-28,898Y,164544
6476,2021-11-29,898Y,177157
6477,2021-11-30,898Y,165197
6478,2021-12-01,898Y,172413
6479,2021-12-02,898Y,183983
6480,2021-12-03,898Y,184415
6481,2021-12-04,898Y,173309
6482,2021-12-05,898Y,162419
6483,2021-12-06,898Y,194283
6484,2021-12-07,898Y,180744
6485,2021-12-08,898Y,194837
6486,2021-12-09,898Y,207351
6487,2021-12-10,898Y,198639
6488,2021-12-11,898Y,201569
6489,2021-12-12,898Y,183929
6490,2021-12-13,898Y,205637
6491,2021-12-14,898Y,230404
6492,2021-12-15,898Y,273260
6493,2021-12-16,898Y,260301
6494,2021-12-17,898Y,213078
6495,2021-12-18,898Y,182401
6496,2021-12-19,898Y,183728
6497,2021-12-20,898Y,179774
6498,2021-12-21,898Y,98557
6499,2021-12-22,898Y,252213
6500,2021-12-23,898Y,222218
6501,2021-12-24,898Y,234139
6502,2021-12-25,898Y,200680
6503,2021-12-26,898Y,165750
6504,2021-12-27,898Y,106928
6505,2021-12-28,898Y,270593
6506,2021-12-29,898Y,230534
6507,2021-12-30,898Y,218791
6508,2021-12-31,898Y,223355
6509,2022-01-01,898Y,180377
6510,2022-01-02,898Y,179434
6511,2022-01-03,898Y,169119
6512,2022-01-04,898Y,189917
6513,2022-01-05,898Y,197296
6514,2022-01-06,898Y,209175
6515,2022-01-07,898Y,235945
6516,2022-01-08,898Y,214123
6517,2022-01-09,898Y,204420
6518,2022-01-10,898Y,223036
6519,2022-01-11,898Y,224193
6520,2022-01-12,898Y,246041
6521,2022-01-13,898Y,266654
6522,2022-01-14,898Y,266919
6523,2022-01-15,898Y,254458
6524,2022-01-16,898Y,243374
6525,2022-01-17,898Y,263132
6526,2022-01-18,898Y,258270
6527,2022-01-19,898Y,276427
6528,2022-01-20,898Y,271476
6529,2022-01-21,898Y,276302
6530,2022-01-22,898Y,276373
6531,2022-01-23,898Y,252098
6532,2022-01-24,898Y,282655
6533,2022-01-25,898Y,286491
6534,2022-01-26,898Y,283770
6535,2022-01-27,898Y,281732
6536,2022-01-28,898Y,266683
6537,2022-01-29,898Y,239286
6538,2022-01-30,898Y,196776
6539,2022-01-31,898Y,118331
6540,2022-02-01,898Y,73003
6541,2022-02-02,898Y,53776
6542,2022-02-03,898Y,44169
6543,2022-02-04,898Y,42936
6544,2022-02-05,898Y,61734
6545,2022-02-06,898Y,72848
6546,2022-02-07,898Y,102398
6547,2022-02-08,898Y,110925
6548,2022-02-09,898Y,154080
6549,2022-02-10,898Y,173492
6550,2022-02-11,898Y,191373
6551,2022-02-12,898Y,192041
6552,2022-02-13,898Y,192979
6553,2022-02-14,898Y,213239
6554,2022-02-15,898Y,183109
6555,2022-02-16,898Y,174670
6556,2022-02-17,898Y,180355
6557,2022-02-18,898Y,185728
6558,2022-02-19,898Y,171211
6559,2022-02-20,898Y,174858
6560,2022-02-21,898Y,200243
6561,2022-02-22,898Y,195040
6562,2022-02-23,898Y,195473
6563,2022-02-24,898Y,183818
6564,2022-02-25,898Y,201595
6565,2022-02-26,898Y,179267
6566,2022-02-27,898Y,173067
6567,2022-02-28,898Y,189259
6568,2022-03-01,898Y,162150
6569,2022-03-02,898Y,166550
6570,2022-03-03,898Y,204115
6571,2022-03-04,898Y,182481
6572,2022-03-05,898Y,161888
6573,2022-03-06,898Y,150308
6574,2022-03-07,898Y,204053
6575,2022-03-08,898Y,203662
6576,2022-03-09,898Y,207406
6577,2022-03-10,898Y,202818
6578,2022-03-11,898Y,187028
6579,2022-03-12,898Y,167797
6580,2022-03-13,898Y,140644
6581,2022-03-14,898Y,163330
6582,2022-03-15,898Y,156158
6583,2022-03-16,898Y,149484
6584,2022-03-17,898Y,145303
6585,2022-03-18,898Y,143964
6586,2022-03-19,898Y,145908
6587,2022-03-20,898Y,131627
6588,2022-03-21,898Y,166642
6589,2022-03-22,898Y,151756
6590,2021-11-14,931Y,237722
6591,2021-11-15,931Y,269185
6592,2021-11-16,931Y,235810
6593,2021-11-17,931Y,230598
6594,2021-11-18,931Y,218382
6595,2021-11-19,931Y,243089
6596,2021-11-20,931Y,218116
6597,2021-11-21,931Y,220222
6598,2021-11-22,931Y,226118
6599,2021-11-23,931Y,257243
6600,2021-11-24,931Y,273261
6601,2021-11-25,931Y,294265
6602,2021-11-26,931Y,318449
6603,2021-11-28,931Y,246352
6604,2021-11-29,931Y,260680
6605,2021-11-30,931Y,322772
6606,2021-12-01,931Y,301315
6607,2021-12-02,931Y,318257
6608,2021-12-03,931Y,318554
6609,2021-12-04,931Y,296163
6610,2021-12-05,931Y,281363
6611,2021-12-06,931Y,305194
6612,2021-12-07,931Y,280189
6613,2021-12-08,931Y,261054
6614,2021-12-09,931Y,348086
6615,2021-12-10,931Y,331565
6616,2021-12-11,931Y,293036
6617,2021-12-12,931Y,291101
6618,2021-12-13,931Y,324601
6619,2021-12-14,931Y,362464
6620,2021-12-15,931Y,408974
6621,2021-12-16,931Y,381991
6622,2021-12-17,931Y,329720
6623,2021-12-18,931Y,284101
6624,2021-12-19,931Y,260569
6625,2021-12-20,931Y,290639
6626,2021-12-21,931Y,269253
6627,2021-12-22,931Y,291751
6628,2021-12-23,931Y,253565
6629,2021-12-24,931Y,228570
6630,2021-12-25,931Y,242348
6631,2021-12-26,931Y,221513
6632,2021-12-27,931Y,298753
6633,2021-12-28,931Y,265673
6634,2021-12-29,931Y,276806
6635,2021-12-30,931Y,300079
6636,2021-12-31,931Y,315442
6637,2022-01-01,931Y,270289
6638,2022-01-02,931Y,303369
6639,2022-01-03,931Y,323952
6640,2022-01-04,931Y,327751
6641,2022-01-05,931Y,294772
6642,2022-01-06,931Y,322700
6643,2022-01-07,931Y,337891
6644,2022-01-08,931Y,310999
6645,2022-01-09,931Y,323185
6646,2022-01-10,931Y,341475
6647,2022-01-11,931Y,314582
6648,2022-01-12,931Y,352296
6649,2022-01-13,931Y,346527
6650,2022-01-14,931Y,384284
6651,2022-01-15,931Y,359796
6652,2022-01-16,931Y,368076
6653,2022-01-17,931Y,395873
6654,2022-01-18,931Y,372531
6655,2022-01-19,931Y,400235
6656,2022-01-20,931Y,391944
6657,2022-01-21,931Y,413240
6658,2022-01-22,931Y,361115
6659,2022-01-23,931Y,249264
6660,2022-01-24,931Y,408167
6661,2022-01-25,931Y,438270
6662,2022-01-26,931Y,400501
6663,2022-01-27,931Y,395285
6664,2022-01-28,931Y,442997
6665,2022-01-29,931Y,516637
6666,2022-01-30,931Y,369926
6667,2022-01-31,931Y,192182
6668,2022-02-01,931Y,105175
6669,2022-02-02,931Y,84440
6670,2022-02-03,931Y,69969
6671,2022-02-04,931Y,68518
6672,2022-02-05,931Y,80759
6673,2022-02-06,931Y,55796
6674,2022-02-07,931Y,96870
6675,2022-02-08,931Y,237018
6676,2022-02-09,931Y,268694
6677,2022-02-10,931Y,263593
6678,2022-02-11,931Y,269065
6679,2022-02-12,931Y,297250
6680,2022-02-13,931Y,301178
6681,2022-02-14,931Y,304150
6682,2022-02-15,931Y,269111
6683,2022-02-16,931Y,280068
6684,2022-02-17,931Y,215308
6685,2022-02-18,931Y,210318
6686,2022-02-19,931Y,263360
6687,2022-02-20,931Y,344742
6688,2022-02-21,931Y,296879
6689,2022-02-22,931Y,281746
6690,2022-02-23,931Y,273999
6691,2022-02-24,931Y,300991
6692,2022-02-25,931Y,292811
6693,2022-02-26,931Y,284378
6694,2022-02-27,931Y,265790
6695,2022-02-28,931Y,291617
6696,2022-03-01,931Y,278059
6697,2022-03-02,931Y,303518
6698,2022-03-03,931Y,296458
6699,2022-03-04,931Y,300120
6700,2022-03-05,931Y,282138
6701,2022-03-06,931Y,269936
6702,2022-03-07,931Y,320234
6703,2022-03-08,931Y,336348
6704,2022-03-09,931Y,332448
6705,2022-03-10,931Y,322224
6706,2022-03-11,931Y,265401
6707,2022-03-12,931Y,272956
6708,2022-03-13,931Y,230108
6709,2022-03-14,931Y,246954
6710,2022-03-15,931Y,228451
6711,2022-03-16,931Y,238502
6712,2022-03-17,931Y,225408
6713,2022-03-18,931Y,231738
6714,2022-03-19,931Y,216072
6715,2022-03-20,931Y,206185
6716,2022-03-21,931Y,222067
6717,2022-03-22,931Y,210995
6718,2021-11-14,951Y,129910
6719,2021-11-15,951Y,137290
6720,2021-11-16,951Y,106191
6721,2021-11-17,951Y,86103
6722,2021-11-18,951Y,90214
6723,2021-11-19,951Y,82945
6724,2021-11-20,951Y,76364
6725,2021-11-21,951Y,77838
6726,2021-11-22,951Y,78182
6727,2021-11-23,951Y,79354
6728,2021-11-24,951Y,78525
6729,2021-11-25,951Y,86681
6730,2021-11-26,951Y,86317
6731,2021-11-28,951Y,70740
6732,2021-11-29,951Y,81255
6733,2021-11-30,951Y,73149
6734,2021-12-01,951Y,75319
6735,2021-12-02,951Y,79197
6736,2021-12-03,951Y,82868
6737,2021-12-04,951Y,81977
6738,2021-12-05,951Y,70281
6739,2021-12-06,951Y,79208
6740,2021-12-07,951Y,74588
6741,2021-12-08,951Y,71121
6742,2021-12-09,951Y,104311
6743,2021-12-10,951Y,90124
6744,2021-12-11,951Y,88438
6745,2021-12-12,951Y,77996
6746,2021-12-13,951Y,88482
6747,2021-12-14,951Y,95433
6748,2021-12-15,951Y,122248
6749,2021-12-16,951Y,104818
6750,2021-12-17,951Y,95563
6751,2021-12-18,951Y,80167
6752,2021-12-19,951Y,72557
6753,2021-12-20,951Y,83484
6754,2021-12-21,951Y,78594
6755,2021-12-22,951Y,82459
6756,2021-12-23,951Y,76631
6757,2021-12-24,951Y,56142
6758,2021-12-25,951Y,70571
6759,2021-12-26,951Y,66075
6760,2021-12-27,951Y,74429
6761,2021-12-28,951Y,79180
6762,2021-11-14,991Y,263717
6763,2021-11-15,991Y,323694
6764,2021-11-16,991Y,307481
6765,2021-11-17,991Y,341212
6766,2021-11-18,991Y,283221
6767,2021-11-19,991Y,269249
6768,2021-11-20,991Y,216489
6769,2021-11-21,991Y,189816
6770,2021-11-22,991Y,219054
6771,2021-11-23,991Y,248132
6772,2021-11-24,991Y,246322
6773,2021-11-25,991Y,239261
6774,2021-11-26,991Y,216757
6775,2021-11-28,991Y,191550
6776,2021-11-29,991Y,227461
6777,2021-11-30,991Y,204056
6778,2021-12-01,991Y,230915
6779,2021-12-02,991Y,215344
6780,2021-12-03,991Y,219542
6781,2021-12-04,991Y,202754
6782,2021-12-05,991Y,196750
6783,2021-12-06,991Y,235307
6784,2021-12-07,991Y,226842
6785,2021-12-08,991Y,193346
6786,2021-12-09,991Y,203519
6787,2021-12-10,991Y,203471
6788,2021-12-11,991Y,215745
6789,2021-12-12,991Y,223407
6790,2021-12-13,991Y,296675
6791,2021-12-14,991Y,241370
6792,2021-12-15,991Y,244530
6793,2021-12-16,991Y,279475
6794,2021-12-17,991Y,287279
6795,2021-12-18,991Y,254621
6796,2021-12-19,991Y,276311
6797,2021-12-20,991Y,297544
6798,2021-12-21,991Y,251921
6799,2021-12-22,991Y,260030
6800,2021-12-23,991Y,248483
6801,2021-12-24,991Y,241755
6802,2021-12-25,991Y,223250
6803,2021-12-26,991Y,214805
6804,2021-12-27,991Y,242925
6805,2021-12-28,991Y,217886
6806,2021-12-29,991Y,237009
6807,2021-12-30,991Y,246852
6808,2021-12-31,991Y,249571
6809,2022-01-01,991Y,225462
6810,2022-01-02,991Y,218646
6811,2022-01-03,991Y,232553
6812,2022-01-04,991Y,254825
6813,2022-01-05,991Y,240930
6814,2022-01-06,991Y,242247
6815,2022-01-07,991Y,239497
6816,2022-01-08,991Y,232411
6817,2022-01-09,991Y,240500
6818,2022-01-10,991Y,257640
6819,2022-01-11,991Y,251936
6820,2022-01-12,991Y,244507
6821,2022-01-13,991Y,262379
6822,2022-01-14,991Y,269467
6823,2022-01-15,991Y,261251
6824,2022-01-16,991Y,246082
6825,2022-01-17,991Y,290980
6826,2022-01-18,991Y,262973
6827,2022-01-19,991Y,289773
6828,2022-01-20,991Y,273534
6829,2022-01-21,991Y,282618
6830,2022-01-22,991Y,250579
6831,2022-01-23,991Y,267925
6832,2022-01-24,991Y,250223
6833,2022-01-25,991Y,254882
6834,2022-01-26,991Y,283529
6835,2022-01-27,991Y,265776
6836,2022-01-28,991Y,232717
6837,2022-01-29,991Y,217511
6838,2022-01-30,991Y,188074
6839,2022-01-31,991Y,173177
6840,2022-02-01,991Y,103742
6841,2022-02-02,991Y,101318
6842,2022-02-03,991Y,87377
6843,2022-02-04,991Y,78864
6844,2022-02-05,991Y,66209
6845,2022-02-06,991Y,65168
6846,2022-02-07,991Y,116418
6847,2022-02-08,991Y,95896
6848,2022-02-09,991Y,160118
6849,2022-02-10,991Y,215146
6850,2022-02-11,991Y,245982
6851,2022-02-12,991Y,269175
6852,2022-02-13,991Y,249841
6853,2022-02-14,991Y,295086
6854,2022-02-15,991Y,286070
6855,2022-02-16,991Y,263242
6856,2022-02-17,991Y,264206
6857,2022-02-18,991Y,243843
6858,2022-02-19,991Y,188880
6859,2022-02-20,991Y,210677
6860,2022-02-21,991Y,342727
6861,2022-02-22,991Y,309958
6862,2022-02-23,991Y,285064
6863,2022-02-24,991Y,289659
6864,2022-02-25,991Y,288500
6865,2022-02-26,991Y,270341
6866,2022-02-27,991Y,246811
6867,2022-02-28,991Y,280319
6868,2022-03-01,991Y,273040
6869,2022-03-02,991Y,284539
6870,2022-03-03,991Y,287223
6871,2022-03-04,991Y,273379
6872,2022-03-05,991Y,269498
6873,2022-03-06,991Y,275292
6874,2022-03-07,991Y,302276
6875,2022-03-08,991Y,287491
6876,2022-03-09,991Y,313431
6877,2022-03-10,991Y,332208
6878,2022-03-11,991Y,133335
6879,2022-03-12,991Y,222655
6880,2022-03-13,991Y,217540
6881,2022-03-14,991Y,256577
6882,2022-03-15,991Y,214956
6883,2022-03-16,991Y,205850
6884,2022-03-17,991Y,185816
6885,2022-03-18,991Y,171546
6886,2022-03-19,991Y,200852
6887,2022-03-20,991Y,231162
6888,2022-03-21,991Y,245748
6889,2022-03-22,991Y,205073
6890,2021-12-07,999Y,1243
6891,2021-12-08,999Y,1271
6892,2021-12-09,999Y,1161
6893,2021-12-10,999Y,1217
6894,2021-12-11,999Y,1411
6895,2021-12-12,999Y,2393
6896,2021-12-13,999Y,2845
6897,2021-12-14,999Y,2209
6898,2021-12-15,999Y,2177
6899,2021-12-16,999Y,1955
6900,2021-12-17,999Y,1611
6901,2021-12-18,999Y,1375
6902,2021-12-19,999Y,358
6903,2021-12-20,999Y,1886
6904,2021-12-21,999Y,1121
6905,2021-12-22,999Y,1178
6906,2021-12-23,999Y,1129
6907,2021-12-24,999Y,1144
6908,2021-12-25,999Y,1197
6909,2021-12-26,999Y,1089
6910,2021-12-27,999Y,1181
6911,2021-12-28,999Y,1148
6912,2021-12-29,999Y,1186
6913,2021-12-30,999Y,1235
6914,2021-12-31,999Y,1315
6915,2022-01-01,999Y,1179
6916,2022-01-02,999Y,1015
6917,2022-01-03,999Y,1151
6918,2022-01-04,999Y,1320
6919,2022-01-05,999Y,1318
6920,2022-01-06,999Y,1257
6921,2022-01-07,999Y,1221
6922,2022-01-08,999Y,1003
6923,2022-01-09,999Y,1123
6924,2022-01-10,999Y,1520
6925,2022-01-11,999Y,911
6926,2022-01-12,999Y,2326
6927,2022-01-13,999Y,722
6928,2022-01-14,999Y,2438
6929,2022-01-15,999Y,1724
6930,2022-01-16,999Y,1513
6931,2022-01-17,999Y,1589
6932,2022-01-18,999Y,1537
6933,2022-01-19,999Y,1455
6934,2022-01-20,999Y,2051
6935,2022-01-21,999Y,704
6936,2022-01-22,999Y,1945
6937,2022-01-23,999Y,1247
6938,2022-01-24,999Y,1489
6939,2022-01-25,999Y,1589
6940,2022-01-26,999Y,2543
6941,2022-01-27,999Y,1449
6942,2022-01-28,999Y,1312
6943,2022-01-29,999Y,1328
6944,2022-01-30,999Y,933
6945,2022-01-31,999Y,733
6946,2022-02-01,999Y,218
6947,2022-02-02,999Y,270
6948,2022-02-03,999Y,1256
6949,2022-02-04,999Y,297
6950,2022-02-05,999Y,289
6951,2022-02-06,999Y,1302
6952,2022-02-07,999Y,850
6953,2022-02-08,999Y,1364
6954,2022-02-09,999Y,1936
6955,2022-02-10,999Y,1277
6956,2022-02-11,999Y,1338
6957,2022-02-12,999Y,1318
6958,2022-02-13,999Y,1285
6959,2022-02-14,999Y,1639
6960,2022-02-15,999Y,1465
6961,2022-02-16,999Y,1602
6962,2022-02-17,999Y,1731
6963,2022-02-18,999Y,1800
6964,2022-02-19,999Y,1574
6965,2022-02-20,999Y,1416
6966,2022-02-21,999Y,1421
6967,2022-02-22,999Y,1716
6968,2022-02-23,999Y,1313
6969,2022-02-24,999Y,1273
6970,2022-02-25,999Y,1336
6971,2022-02-26,999Y,1147
6972,2022-02-27,999Y,1091
6973,2022-02-28,999Y,1188
6974,2022-03-01,999Y,1253
6975,2022-03-02,999Y,1383
6976,2022-03-03,999Y,1263
6977,2022-03-04,999Y,1253
6978,2022-03-05,999Y,1282
6979,2022-03-06,999Y,1705
6980,2022-03-07,999Y,1755
6981,2022-03-08,999Y,1625
6982,2022-03-09,999Y,1509
6983,2022-03-10,999Y,1338
6984,2022-03-11,999Y,1454
6985,2022-03-12,999Y,1300
6986,2022-03-13,999Y,1306
6987,2022-03-14,999Y,1441
6988,2022-03-15,999Y,1278
6989,2022-03-16,999Y,1246
6990,2022-03-17,999Y,1302
6991,2022-03-18,999Y,1178
6992,2022-03-19,999Y,1125
6993,2022-03-20,999Y,967
6994,2022-03-21,999Y,999
6995,2022-03-22,999Y,1235
6996,2021-12-10,CN06,65602
6997,2021-12-13,CN06,60336
6998,2021-12-16,CN06,74598
6999,2021-12-17,CN06,93258
7000,2021-12-22,CN06,81268
7001,2021-12-23,CN06,105125
7002,2021-12-31,CN06,105902
7003,2022-01-08,CN06,64821
7004,2022-01-09,CN06,7321
7005,2022-01-10,CN06,45425
7006,2022-01-11,CN06,43146
7007,2022-01-12,CN06,45278
7008,2022-01-13,CN06,57060
7009,2022-01-14,CN06,98047
