,object_code,predicted_datetime,predict_value,version,input_version,flags,record_time,inc_day,model_version,object_type
218,027Y,2022-03-10,778087.9714778817,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-10,T28-prophet,pickup
219,027Y,2022-03-11,763973.9523022723,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-11,T28-prophet,pickup
220,027Y,2022-03-12,679288.5724586291,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-12,T28-prophet,pickup
221,027Y,2022-03-13,624067.9380303426,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-13,T28-prophet,pickup
222,027Y,2022-03-14,678557.053378873,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-14,T28-prophet,pickup
223,027Y,2022-03-15,691147.384921973,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-15,T28-prophet,pickup
224,027Y,2022-03-16,737150.4780571717,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-16,T28-prophet,pickup
225,027Y,2022-03-17,761463.1534191729,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-17,T28-prophet,pickup
226,027Y,2022-03-18,747349.1342435422,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-18,T28-prophet,pickup
227,027Y,2022-03-19,662663.7543998403,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-19,T28-prophet,pickup
228,027Y,2022-03-20,607443.1199716451,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-20,T28-prophet,pickup
229,027Y,2022-03-21,661932.2353201692,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-21,T28-prophet,pickup
230,027Y,2022-03-22,674522.5668632649,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-22,T28-prophet,pickup
231,027Y,2022-03-23,720525.6599984457,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-23,T28-prophet,pickup
232,028Y,2022-02-23,1005207.9513924237,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-23,T28-prophet,pickup
233,028Y,2022-02-24,1037807.3257923636,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-24,T28-prophet,pickup
234,028Y,2022-02-25,1021321.4743966549,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-25,T28-prophet,pickup
235,028Y,2022-02-26,901882.042037884,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-26,T28-prophet,pickup
236,028Y,2022-02-27,842464.5834540987,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-27,T28-prophet,pickup
237,028Y,2022-02-28,958520.4840675798,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-28,T28-prophet,pickup
238,028Y,2022-03-01,926218.3743498313,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-01,T28-prophet,pickup
239,028Y,2022-03-02,983907.404653124,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-02,T28-prophet,pickup
240,028Y,2022-03-03,1016506.7790529263,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-03,T28-prophet,pickup
241,028Y,2022-03-04,1000020.9276574107,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-04,T28-prophet,pickup
242,028Y,2022-03-05,880581.4952985329,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-05,T28-prophet,pickup
243,028Y,2022-03-06,821164.0367147975,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-06,T28-prophet,pickup
244,028Y,2022-03-07,937219.9373282784,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-07,T28-prophet,pickup
245,028Y,2022-03-08,904917.827610523,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-08,T28-prophet,pickup
246,028Y,2022-03-09,962606.8579136113,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-09,T28-prophet,pickup
247,028Y,2022-03-10,995206.2323136883,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-10,T28-prophet,pickup
248,028Y,2022-03-11,978720.3809177927,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-11,T28-prophet,pickup
249,028Y,2022-03-12,859280.9485590119,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-12,T28-prophet,pickup
250,028Y,2022-03-13,799863.4899756155,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-13,T28-prophet,pickup
251,028Y,2022-03-14,915919.3905887719,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-14,T28-prophet,pickup
252,028Y,2022-03-15,883617.2808711762,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-15,T28-prophet,pickup
253,028Y,2022-03-16,941306.3111743118,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-16,T28-prophet,pickup
254,028Y,2022-03-17,973905.6855744501,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-17,T28-prophet,pickup
255,028Y,2022-03-18,957419.8341785487,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-18,T28-prophet,pickup
256,028Y,2022-03-19,837980.4018196608,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-19,T28-prophet,pickup
257,028Y,2022-03-20,778562.9432364334,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-20,T28-prophet,pickup
258,028Y,2022-03-21,894618.8438495151,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-21,T28-prophet,pickup
259,028Y,2022-03-22,862316.7341319061,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-22,T28-prophet,pickup
260,028Y,2022-03-23,920005.7644350124,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-23,T28-prophet,pickup
261,029Y,2022-02-23,665430.6767056144,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-23,T28-prophet,pickup
262,029Y,2022-02-24,635443.3946936593,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-24,T28-prophet,pickup
263,029Y,2022-02-25,659801.588211353,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-25,T28-prophet,pickup
264,029Y,2022-02-26,636712.1441690468,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-26,T28-prophet,pickup
265,029Y,2022-02-27,636569.6444191515,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-27,T28-prophet,pickup
266,029Y,2022-02-28,636773.8397831409,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-28,T28-prophet,pickup
267,029Y,2022-03-01,639045.9205004101,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-01,T28-prophet,pickup
268,029Y,2022-03-02,673630.0788405737,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-02,T28-prophet,pickup
269,029Y,2022-03-03,643642.7968286293,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-03,T28-prophet,pickup
270,029Y,2022-03-04,668000.9903463408,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-04,T28-prophet,pickup
271,029Y,2022-03-05,644911.5463040093,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-05,T28-prophet,pickup
272,029Y,2022-03-06,644769.0465540689,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-06,T28-prophet,pickup
273,029Y,2022-03-07,644973.2419180189,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-07,T28-prophet,pickup
274,029Y,2022-03-08,647245.3226353545,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-08,T28-prophet,pickup
275,029Y,2022-03-09,681829.4809755251,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-09,T28-prophet,pickup
276,029Y,2022-03-10,651842.1989635756,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-10,T28-prophet,pickup
277,029Y,2022-03-11,676200.3924812259,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-11,T28-prophet,pickup
278,029Y,2022-03-12,653110.9484388862,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-12,T28-prophet,pickup
279,029Y,2022-03-13,652968.4486890888,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-13,T28-prophet,pickup
280,029Y,2022-03-14,653172.6440529651,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-14,T28-prophet,pickup
281,029Y,2022-03-15,655444.7247703753,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-15,T28-prophet,pickup
282,029Y,2022-03-16,690028.8831104845,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-16,T28-prophet,pickup
283,029Y,2022-03-17,660041.6010985222,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-17,T28-prophet,pickup
284,029Y,2022-03-18,684399.7946162137,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-18,T28-prophet,pickup
285,029Y,2022-03-19,661310.3505738486,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-19,T28-prophet,pickup
286,029Y,2022-03-20,661167.8508241086,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-20,T28-prophet,pickup
287,029Y,2022-03-21,661372.0461879424,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-21,T28-prophet,pickup
288,029Y,2022-03-22,663644.1269052433,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-22,T28-prophet,pickup
289,029Y,2022-03-23,698228.2852454438,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-23,T28-prophet,pickup
290,111Y,2022-02-23,95310.90214207009,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-23,T28-prophet,pickup
291,111Y,2022-02-24,94918.21327183936,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-24,T28-prophet,pickup
292,111Y,2022-02-25,97727.07784373361,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-25,T28-prophet,pickup
293,111Y,2022-02-26,98133.3319317806,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-26,T28-prophet,pickup
294,111Y,2022-02-27,88955.76154005199,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-27,T28-prophet,pickup
295,111Y,2022-02-28,78127.4633196116,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-28,T28-prophet,pickup
296,111Y,2022-03-01,75583.41230106963,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-01,T28-prophet,pickup
297,111Y,2022-03-02,81691.02199582085,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-02,T28-prophet,pickup
298,111Y,2022-03-03,81298.33312557987,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-03,T28-prophet,pickup
299,111Y,2022-03-04,84107.19769748856,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-04,T28-prophet,pickup
300,111Y,2022-03-05,84513.45178552836,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-05,T28-prophet,pickup
301,111Y,2022-03-06,75335.88139378972,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-06,T28-prophet,pickup
302,111Y,2022-03-07,64507.58317335174,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-07,T28-prophet,pickup
303,111Y,2022-03-08,61963.532154820874,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-08,T28-prophet,pickup
304,111Y,2022-03-09,68071.14184955138,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-09,T28-prophet,pickup
305,111Y,2022-03-10,67678.45297932965,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-10,T28-prophet,pickup
306,111Y,2022-03-11,70487.31755123299,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-11,T28-prophet,pickup
307,111Y,2022-03-12,70893.57163927,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-12,T28-prophet,pickup
308,111Y,2022-03-13,61716.0012475332,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-13,T28-prophet,pickup
309,111Y,2022-03-14,57961.69500000001,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-14,T28-prophet,pickup
310,111Y,2022-03-15,57961.69500000001,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-15,T28-prophet,pickup
311,111Y,2022-03-16,57961.69500000001,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-16,T28-prophet,pickup
312,111Y,2022-03-17,57961.69500000001,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-17,T28-prophet,pickup
313,111Y,2022-03-18,57961.69500000001,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-18,T28-prophet,pickup
314,111Y,2022-03-19,57961.69500000001,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-19,T28-prophet,pickup
315,111Y,2022-03-20,57961.69500000001,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-20,T28-prophet,pickup
316,111Y,2022-03-21,57961.69500000001,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-21,T28-prophet,pickup
317,111Y,2022-03-22,57961.69500000001,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-22,T28-prophet,pickup
318,111Y,2022-03-23,57961.69500000001,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-23,T28-prophet,pickup
319,222Y,2022-02-23,664.1803199880858,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-23,T28-prophet,pickup
320,222Y,2022-02-24,710.8251845253147,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-24,T28-prophet,pickup
321,222Y,2022-02-25,763.196727133664,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-25,T28-prophet,pickup
322,222Y,2022-02-26,659.492280112973,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-26,T28-prophet,pickup
323,222Y,2022-02-27,718.4940374434357,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-27,T28-prophet,pickup
324,222Y,2022-02-28,697.0495586216762,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-28,T28-prophet,pickup
325,222Y,2022-03-01,679.1887504037227,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-01,T28-prophet,pickup
326,222Y,2022-03-02,572.88,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-02,T28-prophet,pickup
327,222Y,2022-03-03,617.8878053880785,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-03,T28-prophet,pickup
328,222Y,2022-03-04,670.2593479966013,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-04,T28-prophet,pickup
329,222Y,2022-03-05,572.88,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-05,T28-prophet,pickup
330,222Y,2022-03-06,625.5566583065777,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-06,T28-prophet,pickup
331,222Y,2022-03-07,604.1121794847093,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-07,T28-prophet,pickup
332,222Y,2022-03-08,586.2513712667059,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-08,T28-prophet,pickup
333,222Y,2022-03-09,572.88,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-09,T28-prophet,pickup
334,222Y,2022-03-10,572.88,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-10,T28-prophet,pickup
335,222Y,2022-03-11,577.3219688599137,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-11,T28-prophet,pickup
336,222Y,2022-03-12,572.88,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-12,T28-prophet,pickup
337,222Y,2022-03-13,572.88,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-13,T28-prophet,pickup
338,222Y,2022-03-14,572.88,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-14,T28-prophet,pickup
339,222Y,2022-03-15,572.88,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-15,T28-prophet,pickup
340,222Y,2022-03-16,572.88,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-16,T28-prophet,pickup
341,222Y,2022-03-17,572.88,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-17,T28-prophet,pickup
342,222Y,2022-03-18,572.88,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-18,T28-prophet,pickup
343,222Y,2022-03-19,572.88,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-19,T28-prophet,pickup
344,222Y,2022-03-20,572.88,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-20,T28-prophet,pickup
345,222Y,2022-03-21,572.88,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-21,T28-prophet,pickup
346,222Y,2022-03-22,572.88,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-22,T28-prophet,pickup
347,222Y,2022-03-23,572.88,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-23,T28-prophet,pickup
348,300Y,2022-02-23,281.0176425567251,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-23,T28-prophet,pickup
349,300Y,2022-02-24,273.2148106594767,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-24,T28-prophet,pickup
350,300Y,2022-02-25,268.80066040966415,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-25,T28-prophet,pickup
351,300Y,2022-02-26,249.8423208496941,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-26,T28-prophet,pickup
352,300Y,2022-02-27,256.32683363781365,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-27,T28-prophet,pickup
353,300Y,2022-02-28,286.3832902211076,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-28,T28-prophet,pickup
354,300Y,2022-03-01,264.9221716899553,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-01,T28-prophet,pickup
355,300Y,2022-03-02,275.7277249132521,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-02,T28-prophet,pickup
356,300Y,2022-03-03,267.92489301601205,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-03,T28-prophet,pickup
357,300Y,2022-03-04,263.5107427662209,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-04,T28-prophet,pickup
358,300Y,2022-03-05,244.5524032062332,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-05,T28-prophet,pickup
359,300Y,2022-03-06,251.03691599434887,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-06,T28-prophet,pickup
360,300Y,2022-03-07,281.0933725776176,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-07,T28-prophet,pickup
361,300Y,2022-03-08,259.6322540464743,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-08,T28-prophet,pickup
362,300Y,2022-03-09,270.43780726976,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-09,T28-prophet,pickup
363,300Y,2022-03-10,262.6349753725512,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-10,T28-prophet,pickup
364,300Y,2022-03-11,258.22082512266275,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-11,T28-prophet,pickup
365,300Y,2022-03-12,239.2624855627128,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-12,T28-prophet,pickup
366,300Y,2022-03-13,245.746998350934,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-13,T28-prophet,pickup
367,300Y,2022-03-14,275.80345493413034,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-14,T28-prophet,pickup
368,300Y,2022-03-15,254.34233640299826,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-15,T28-prophet,pickup
369,300Y,2022-03-16,265.147889626287,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-16,T28-prophet,pickup
370,300Y,2022-03-17,257.3450577290904,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-17,T28-prophet,pickup
371,300Y,2022-03-18,252.93090747921943,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-18,T28-prophet,pickup
372,300Y,2022-03-19,233.97256791925201,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-19,T28-prophet,pickup
373,300Y,2022-03-20,240.45708070751922,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-20,T28-prophet,pickup
374,300Y,2022-03-21,270.5135372906708,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-21,T28-prophet,pickup
375,300Y,2022-03-22,249.05241875951245,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-22,T28-prophet,pickup
376,300Y,2022-03-23,259.85797198281404,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-23,T28-prophet,pickup
377,311Y,2022-02-23,515371.19390451716,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-23,T28-prophet,pickup
378,311Y,2022-02-24,525708.9389149551,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-24,T28-prophet,pickup
379,311Y,2022-02-25,518007.4222575775,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-25,T28-prophet,pickup
380,311Y,2022-02-26,498269.59285897063,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-26,T28-prophet,pickup
381,311Y,2022-02-27,466451.95069471723,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-27,T28-prophet,pickup
382,311Y,2022-02-28,478730.0609317797,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-28,T28-prophet,pickup
383,311Y,2022-03-01,512762.3601639912,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-01,T28-prophet,pickup
384,311Y,2022-03-02,508276.97848265263,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-02,T28-prophet,pickup
385,311Y,2022-03-03,518614.72349307156,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-03,T28-prophet,pickup
386,311Y,2022-03-04,510913.20683569444,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-04,T28-prophet,pickup
387,311Y,2022-03-05,491175.37743707595,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-05,T28-prophet,pickup
388,311Y,2022-03-06,459357.7352728588,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-06,T28-prophet,pickup
389,311Y,2022-03-07,471635.8455099697,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-07,T28-prophet,pickup
390,311Y,2022-03-08,505668.14474215003,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-08,T28-prophet,pickup
391,311Y,2022-03-09,501182.76306079805,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-09,T28-prophet,pickup
392,311Y,2022-03-10,511520.50807121495,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-10,T28-prophet,pickup
393,311Y,2022-03-11,503818.99141385354,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-11,T28-prophet,pickup
394,311Y,2022-03-12,484081.1620152134,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-12,T28-prophet,pickup
395,311Y,2022-03-13,452263.51985096344,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-13,T28-prophet,pickup
396,311Y,2022-03-14,464541.6300879944,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-14,T28-prophet,pickup
397,311Y,2022-03-15,498573.92932028405,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-15,T28-prophet,pickup
398,311Y,2022-03-16,494088.5476389336,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-16,T28-prophet,pickup
399,311Y,2022-03-17,504426.2926493583,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-17,T28-prophet,pickup
400,311Y,2022-03-18,496724.7759919705,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-18,T28-prophet,pickup
401,311Y,2022-03-19,476986.9465933187,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-19,T28-prophet,pickup
402,311Y,2022-03-20,445169.30442906806,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-20,T28-prophet,pickup
403,311Y,2022-03-21,457447.4146661501,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-21,T28-prophet,pickup
404,311Y,2022-03-22,491479.7138984678,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-22,T28-prophet,pickup
405,311Y,2022-03-23,486994.3322170691,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-23,T28-prophet,pickup
406,316Y,2022-02-23,463756.40876512625,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-23,T28-prophet,pickup
407,316Y,2022-02-24,462339.8440293589,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-24,T28-prophet,pickup
408,316Y,2022-02-25,464159.8084029184,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-25,T28-prophet,pickup
409,316Y,2022-02-26,460618.7439983212,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-26,T28-prophet,pickup
410,316Y,2022-02-27,444349.51489338034,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-27,T28-prophet,pickup
411,316Y,2022-02-28,421153.17749979335,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-28,T28-prophet,pickup
412,316Y,2022-03-01,461484.3414936839,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-01,T28-prophet,pickup
413,316Y,2022-03-02,460521.3914022852,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-02,T28-prophet,pickup
414,316Y,2022-03-03,459104.82666652004,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-03,T28-prophet,pickup
415,316Y,2022-03-04,460924.79104003764,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-04,T28-prophet,pickup
416,316Y,2022-03-05,457383.7266354534,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-05,T28-prophet,pickup
417,316Y,2022-03-06,441114.49753052124,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-06,T28-prophet,pickup
418,316Y,2022-03-07,417918.1601369637,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-07,T28-prophet,pickup
419,316Y,2022-03-08,458249.3241308546,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-08,T28-prophet,pickup
420,316Y,2022-03-09,457286.3740394622,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-09,T28-prophet,pickup
421,316Y,2022-03-10,455869.809303658,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-10,T28-prophet,pickup
422,316Y,2022-03-11,457689.7736772667,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-11,T28-prophet,pickup
423,316Y,2022-03-12,454148.7092726336,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-12,T28-prophet,pickup
424,316Y,2022-03-13,437879.48016763054,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-13,T28-prophet,pickup
425,316Y,2022-03-14,414683.1427740712,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-14,T28-prophet,pickup
426,316Y,2022-03-15,455014.306768041,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-15,T28-prophet,pickup
427,316Y,2022-03-16,454051.356676621,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-16,T28-prophet,pickup
428,316Y,2022-03-17,452634.791940796,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-17,T28-prophet,pickup
429,316Y,2022-03-18,454454.75631438603,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-18,T28-prophet,pickup
430,316Y,2022-03-19,450913.6919097658,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-19,T28-prophet,pickup
431,316Y,2022-03-20,434644.46280473995,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-20,T28-prophet,pickup
432,316Y,2022-03-21,411448.1254112328,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-21,T28-prophet,pickup
433,316Y,2022-03-22,451779.289405196,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-22,T28-prophet,pickup
